id,Reviews
1611,很不错，实惠好用喜欢的
1612,用着舒服不错哦，还多送一个替换芯，实惠又实用，用完还会回购的
1613,用着很舒服
1614,快递很快 很喜欢味道也还好 用完试试看怎么样 好的话继续回购 送了卸妆水 和面膜
1615,洗脸不刺激 感觉蛮适合我的皮肤
1616,货已经收到！物流很快，快递小哥很热情！还没有用，期待很好用！
1617,第一次用感觉效果还不错?挺喜欢的
1618,刚拿到，老婆晚上就敷了面膜，说还不错???
1619,不知道是不是正品，浓浓酒精味
1620,第n件，用惯了还不错。便宜。
1621,东西很好就是有点啃爹我买了第二天就降价，看见了很心塞.........
1622,面膜用着非常不错，我是敏感肌用着也很舒服，
1623,浮粉 不贴合 颜色更自然，便宜没好货
1624,中午下单下午送到，太快了，支持**。
1625,物有所值，非常不错
1626,非常好，买一送一，很划算。感谢商家
1627,味道很不错，以前用过，现在又换回来了，期待一如以往的好用
1628,用了，很好，
1629,遮瑕效果：还没有使用，老顾客了，一直在这里买买买。。
1630,面膜很不错，里面精华很多，做天晚上试用了一下，感觉不错，值得购买，并且价格也美丽
1631,确实不错哦
1632,比较满意，送了两个替换装。**的物流就是快昨天买的今天就到了。快递小哥服务态度比较好。
1633,东西不错，愉快购物
1634,一直在用这个牌子的护肤品，非常不错
1635,***的面膜用着还挺不错的，又一次购买了！很补水！
1636,买了还没有用，等用了再来评价一下，朋友推荐的产品应该还不错吧
1637,还行吧，味道刚开始不习惯，现在用着还行
1638,挺好的，一直用的这个牌子的，物流也挺快的
1639,贴了，很保湿，买得很划算呢。
1640,一百多，四大盒，太合适了，不求什么紧致美白的，只要补水就好~
1641,本来想买紫色瓶提拉紧致的没货了买的这个，用着还行挺滋润的
1642,一直用***的护肤品，用了两天真的很好用，补水**快递真的很快，点个赞，会继续回购的
1643,已经是第二次买了，用着不错，秒杀时买的，价位也合理。
1644,还好吧，没有赠品送
1645,宝贝收到了！喜欢这一款面膜！
1646,很好用，建议购买哟
1647,很好，水份充足，保湿效果，棒
1648,为了***买的，洗面奶的泡沫丰富，洗的干净不干燥!
1649,之前有买过，还可以，再来一次
1650,用了几天很好！不贵！又好用！涂在脸上很自然！挺喜欢的！
1651,不错不错，很大一盒子哈哈哈，超级喜欢，还没用不知道效果怎么样，不过应该可以
1652,质优价廉，送货速度快，服务好
1653,超级划算，一个原装，两个替换装。盒子很漂亮，用起来润润的。
1654,*近几年一直用这个牌子，感觉不错，**信得过，快递小哥???
1655,给妈妈买的，用着不过敏
1656,老婆大人用了之后表示很好，嗯嗯，看着感觉变了个人?
1657,不错，挺满意的
1658,用了好几年***的隔离霜了 还不错&hellip
1659,此款隔离霜真地很好，美白又遮瑕，价格也挺实惠，货真价值。
1660,很好又送了一大瓶卸妆水
1661,这张图代表东西不错但是我懒得拍照片了。
1662,挺好的 很喜欢在**购物 价格便宜 送货快 很方便
1663,宝贝收到了，物流特别快，是我理想的
1664,大牌子，用着不错，感觉比其他面膜要薄点，唯一要吐槽的是这个包装忒简单了，好歹弄个盒子三
1665,就是这样的感觉可以吧的
1666,购物好多次了，价格实惠质量不错，就喜欢这样的感觉
1667,物流快，一直在用这个，值得推荐
1668,卸妆还不错?赠品也是一样的还有卸妆棉?
1669,这个东西非常好，**物流也非常强
1670,挺好用的就是太少了没用几天就没了
1671,用起来很舒服，不会浮粉，目前没啥大问题
1672,很好用，挺湿润的，不干。昨天下的单，今天就到。**物流就是给力
1673,很好用，给我妈买的，以后接着买
1674,以后就选**了，正品
1675,非常好真的好喜欢好帖
1676,婆婆让买的，应该挺好的，她敏感肌肤，用了没问题
1677,东西收到了，一般般
1678,还可以吧，相信***
1679,包装很大气用着很服帖  外观也很漂亮
1680,之前用过，很好，还便宜，值得购买
1681,和店里的一样，我老公用了好几年，就喜欢这味道
1682,还不错，用后挺清爽的
1683,挺好的，比实体店打折还便宜，还送了贴面膜，也挺好的，面膜也准备换这个了
1684,最实汇的一次购物，相信**
1685,买给妈妈用的，快递非常给力，产品价格做活动力度大，很便宜
1686,面膜买的好实惠，补水效果超好，妥妥的好评
1687,老客户了，一直在你们家买，五星好评！
1688,很好用，泡沫不多但是清洁力跟强，有香味，洗完后很补水。
1689,应该是正品，跟商场里买的一样
1690,用了，这款自然色咋那么白?
1691,用着不怎么样，不是很遮瑕，不服帖
1692,用了质量不错非常喜欢.下次再来.很满意哦
1693,很润。喜欢，和BB霜很搭。
1694,乳液有点味道，不太喜欢，但是还好，过得去，没有粉色的那款好
1695,这个很实惠，还送了两个替换装，期待效果吧
1696,东西收到了非常满意，家里人也很开心，快递员也很好，好评
1697,双十一买的，价格划算，五分好评。
1698,发货速度很快，第二次购买了值得信赖。
1699,不错，经常购买，希望越做越好，还会继续支持！
1700,用了这个牌子的面膜，真的挺好的，现在又买了，好用
1701,用着不错 不油、商品降价、活动 速度太快
1702,防晒效果：不知道咋样  个人情况：干敏皮稍微过敏用了
1703,挺好了毕竟价格就很美丽。希望以后还能再买。
1704,以前用过好多种面膜，但这个非常好，用的时候不沙眼睛，
1705,清爽度：一直在用，实惠
1706,挺好用，以前用过好用，这次买的一样好用，价格实惠
1707,这是第二次用确实不错，下次还会来买的。
1708,其实我还没用 因为买了三款 效果追评吧 其实我想夸包装很好来着嘻嘻嘻
1709,~果然没骗人，比我用的那些韩国面膜好用，性价比又高，会一直回购
1710,一直在用，很好
1711,一大堆啦，可以用好久啦，保湿很不错
1712,非常好用，精华也特别多
1713,这个面膜买来还没用，不过一直用***，所以先给好评吧！
1714,上妆效果：容易上装，肤色显得自然，皮肤感觉不干燥。
1715,这款蛮好用的，显得皮肤蛮白的，，。而且涂在脸上特别细腻均匀，你值得拥有的好品质
1716,没有用过，希望好用。感觉方便。**速度快。
1717,一般，一股洗发水的味道
1718,一直在用，可以提亮肤色，喜欢
1719,昨天下单，今天上午就收到了，买时以为是33片，收到实际是40片，好惊喜，抽空敷一片，期待效果。
1720,我个人是搭配***的BB霜用的，还不错
1721,这包装实在不行，还大品牌，还没用，用过之后再来评价
1722,帮朋友买的，朋友说特别好用还送了很多小试用！
1723,一直用的这款，超喜欢了，效果很不错的哦，一如既往的喜欢，大?
1724,***人鱼公主面膜贴33片装（水养面膜20pc+雪润面膜13片）女海藻补水保湿提亮清洁收缩毛孔
1725,之前在这买的爽肤水很好，和店里一样，刚好家里乳也不多了，年货节顺便买点，不错
1726,买了！用了！拍了照片还没上传不小心删掉了?不过绝对正品，效果和产品图一样，美美哒！不过敏?
1727,很好的卖家，双十一买还送礼品，谢谢??
1728,过母亲节送给妈妈的礼物，价钱合理，赠品很多，希望能达到预期的效果
1729,很好用，很白，一直用的这个
1730,用过一次，感觉还不错，价格也很亲民
1731,防晒隔离效果不错，涂上后肤色显白又不夸张，用完下次还购买
1732,卸妆比较干净，用了后基本没粉刺了，鼻子上黑头好像也少了
1733,快递也快，一直很相信**～～～配上隔离特别自然，感觉白了一个度
1734,气垫很不错，不浮粉，不跑妆
1735,第三次购买了?????特喜欢这种香味
1736,挺好的，好吸收.。适合我的肤质
1737,宝贝不错，好评
1738,这个面膜跟补水，下次还是买这款
1739,就是一个垃圾！买的时候告诉我是两个替换芯！收到的只有一个！欺骗消费者！太#了
1740,其实是要买亮晰色的  买错了但自然色也很好
1741,当天付款，当天收到货了快递很给力。用过一次，感觉蛮好的，搞活动买的，便宜了很多。
1742,真的很好用
1743,超级好用。下次还会再来哦！美美的，相信**，一如既往的支持！
1744,买一送一的时候买的、好幸运、超级划算
1745,油 用了一段时间才知道
1746,每天一片效果还是不错的
1747,套装挺划算的，送了好多东西，效果怎么样使用一段时间再来评价。
1748,送给小姨的所以不知道使用感怎么样  不过她说蛮喜欢的
1749,经查验是正品
1750,用了这家店的面膜皮肤没那么干燥了，效果非常好，
1751,特别好的一款面膜，很滋润补水效果也不错，满分满分，以后继续买！
1752,一直用的***这个品牌，非常好用，宝贝到货了很满意！
1753,一直用的这款洗面奶，觉得不错
1754,"还不错,在实体店看过了,**相对便宜很多,果断购买."
1755,这款面膜我一直再用挺好的值得购买
1756,隔离霜还没试，赠送面膜却是出奇好用啊。
1757,用起来感觉还好，第二次买了。只是刚买了就降价，心里觉得不爽。
1758,物流快 首选
1759,很好用哦，抹上白白透透的，一点也不浮，好上妆
1760,试了一下修饰肤色的效果比较自然。
1761,收到用了一段时间了，还不错！价格也便宜！
1762,物流真快，宝贝收到了真的是很划算，用完了，还会再光顾
1763,老婆喜欢，用了连连说好
1764,是正品，话不多说很好用
1765,不错，水分足，贴个面部，非常好用，双十一购入也很实惠。
1766,很好用，忠实粉
1767,东西不错，值得购买，物流很快，服务态度很好很好！
1768,送货速度快好好好好好
1769,补水，用完没有紧绷感，皮肤都好了很多呢
1770,好用，一直都得上面买呢很实惠
1771,二线城市送货也很给力。两天就到了。面膜不错哦，一直用这个牌子的。
1772,物流慢死，付款8.9天才发货，买了几百块也没赠品
1773,东西收到有一段时间了，挺好的?好评
1774,好用，第三次买了，感觉非常不错
1775,上妆效果：不错，很自然。
1776,价格很便宜，味道清新，用后很舒适清爽。
1777,老婆交代一定买这个，收到货先晒晒，快递小哥很给力！希望包装能好点
1778,很不错的，一直都是用这个牌子的，喜欢，点赞！**物流速度很快的！
1779,不好用，清洁能力差的要死，以后再也不买了
1780,一直用这个牌子、很贴皮肤
1781,东西特别好特别好东西特别好特别好
1782,第一次用这款，感觉还可以，评论说服帖
1783,很水润，超级好用，我敏感肌肤，用完皮肤好润
1784,防晒涂着很清爽，很好涂开，上脸会泛油光，效果还行
1785,以为就一个替换装，没想到有两个，马上试用了，妆容超级服帖，很喜欢很喜欢
1786,宝贝已收到 包装好，服务好 五星好评，还没有用 用后再追加
1787,非常好用，媳妇非常喜欢
1788,快递速度快，还不错，希望好用
1789,很好用，和实体店一样还便宜，还有送卸妆水
1790,感觉泡沫不太好洗掉
1791,这个瓶口按压设计很帮，挺好用的
1792,还可以，一直在用，希望有优惠！
1793,媳妇满意说，，，，。。。。。。。。。。。。。。
1794,补水效果好，一直用这个牌子的，好用
1795,东西还是不错的，很喜欢！物流速度也快，老板人很好，老板娘也很漂亮，还送了小礼物！有需要还会再来！好评
1796,不错，很好用
1797,好评！多次购买了。很好用
1798,很香很香的。推开也不错，白白嫩嫩的
1799,难用哦，我的皮肤偏油，不适合我。气垫的感觉也怪怪的两个小时就浮了
1800,此次活动超级合适，买了整整一大箱子，送货速度非常快！面膜的精华液很多！很好！
1801,乳液是在用的，快用完了，补货的。用着还可以。
1802,很好，包装也很好，贴了一次效果很好，需要再回购
1803,很好非常好，很满意，效果不错，物流很快
1804,可以 很好用 下次还会买的！
1805,不错就是快就是快快快的
1806,搞活动买的99送了两个替换装，用着还行，和护肤品是一家的
1807,挺好用，不干皮。用后肤色很亮，不脱妆，比我在店里买的其他二百的都好用。
1808,好用，补水效果很好，女神节活动，很实惠
1809,很不错，老顾客了，买了好几样，这个是囤货的，用着很好
1810,还可以吧，感觉挺服帖的！
1811,还可以吧一直在用
1812,可以还是可以 就是看着油亮亮的
1813,超喜欢的、用了很自然美美哒
1814,洗完脸上滑滑的，不紧绷！
1815,购买过程有一点波折，客服很快解决了，态度很好，相当的满意
1816,整体描述：一般
1817,刚刚收到宝贝就试了试，效果还是挺好的，就是有点香。有点不适应哈哈
1818,一直用***，个人感觉还不错，不油腻，很滋润
1819,不太好不太好，不会再回购
1820,正在用，补水效果不错
1821,不错，还有替换装，比较贴合肌肤
1822,颜色比较好看，用后有点清凉的感觉，还可以吧
1823,产地是广州的，早知道去香港买好了，而且这个味道，一点都不好，用的时候感觉就像拿洗发水在洗脸
1824,慢慢得一大瓶，很划算，还么用呢！觉得不错吧
1825,外观好看，收到试用了一下，很滋润，而且有淡淡清香味，很好闻，喜欢的宝宝们赶快下手吧
1826,佩服**的速度，早晨定晚上就收到了，还没用，不知道效果如何，用了在评论。
1827,质量不错，很喜欢的，一直用这个
1828,送2个替换装，很超值
1829,收货迅速，不用等太久，叶藻的很保湿，配方最简单最保湿，墨角藻的黑面膜不行，水润面膜很粘不行
1830,洗面奶感觉不是很好用呢，有点儿滑滑的。
1831,价格优惠，东西挺好，很喜欢
1832,遮瑕效果超好的，对于干皮可能有点干，超适合油皮用的
1833,还不错，挺好的，很划算
1834,大小刚好，水份足，皮肤白嫩
1835,回头客了，满意
1836,应该是很好，去年就是订他们家的很好用，好评
1837,不错多次购买了
1838,很划算的，一直用的都是***的产品，一直信赖
1839,我觉得这款还蛮好用的，查了一下正品
1840,感觉还可以
1841,东西一如既往的好用、一直支持***
1842,给闺密下单的还送了2个小的卸妆水，我打劫了一个碎瓶瓶很好用的图片是偷别人的，拿回来忘记拍照了?
1843,第一次买这个，送了赠品，但用着有点油
1844,很喜欢，买了很多次了
1845,很不错，带了两个替换装，保湿效果不错，遮瑕效果很好。也不算太贵，能接受
1846,东西挺好的
1847,不错一直都用这个
1848,老婆看的很喜欢的，好好不错
1849,试用了几天觉得还不错，味道跟以前也一样，个人觉得挺好用。
1850,面膜不错，用着挺好的
1851,很滋润，不厚重，好用
1852,以前买过，挺好用的，又来买了
1853,挺好的 买一送一
1854,物流很快  晚上卖第二天就收到了  东西还可以  满喜欢的
1855,不错的商品，媳妇说了挺好用的，信赖****
1856,越用越感觉是假的，敷完脸上都是胶，真**坑人
1857,一直都是这个牌子，非常满意
1858,帮同事买的洗面奶，老客户了，反馈还是一如既往的好，发货速度快，包装仔细，日期新鲜
1859,不错哦，产品用起来很好呢
1860,买1送2的替换装，货只收到1个替换装，忽悠人呢！联系客服没有人理会，还**呢！
1861,还没有用，听人介绍才买的，快递超快的！
1862,一直用的这个牌子，还不错，物流也很快。
1863,为***打Call！！！金主爸爸也很给力！
1864,明明东西少了。还叫人家退货。太#了。最近**买东西不是杯子漏水就是少东西。#。卸载了。
1865,宝贝补水效果明显，吸收迅速，满足冬季皮肤需求。
1866,一直在用的品牌，品质一如既往的好，信赖**
1867,这次买的这个面膜快递刚收到时外箱有被拆过的痕迹，也不知道里面的面膜有没有调换过？
1868,敏感肌可用，很亲和，很好用！
1869,领券买的，挺好，下次再买
1870,双十一买的 我觉得有点坑的不能改地址 很气人！！
1871,假货假货假货，大家不要被骗了，
1872,还送了20贴，挺薄的，还好还好
1873,清洁能力：细滑容易冲洗。喜欢这香味。
1874,好用的，补水效果挺好的，坚持使用中。。。。。
1875,真的挺好用的，一直在用这款的隔离，本身我皮肤暗沉，擦了后气色立马好多了，真的挺好
1876,应该是正品吧，不是自己用的。
1877,温和不刺激，你还不入手吗？很棒，这个牌子就是好，值得购买，价格是平民价，很好！！！
1878,棒棒哒～为了***小哥哥买的～
1879,可能是不太适合我，不吸收，感觉就是在脸上糊一层，不会回购。
1880,怀疑产品的正品性，跟我上次买的完全不一样。。还辣眼睛，还要泡沫
1881,不好用，遮瑕效果不好，比较干，不保湿
1882,支持**买的。惊讶的是速度，上午下单，下午送到。
1883,挺好用的，一直买这个牌子的护肤品
1884,用了很舒服，脸滑滑的，和孩子一起用的，看来是老少皆宜。
1885,还可以，。。，，。。。。
1886,应该是正品，这个价格很实惠值得购买
1887,一般般吧！没有过敏就好
1888,活动买的 补水效果很好 味道好闻
1889,东西不错，很实在！非常的好用，物流也非常的快！感觉达到了巅峰
1890,量足300+160ML还有化妆棉，喜欢
1891,感觉还不错
1892,特别特别划算，比平常买便宜了很多，这款我长期用，从来不长闭合或者痘痘，也不油哦
1893,用起跟水润
1894,买一赠一，价廉，值得购买
1895,整体不错  包装完整  商品还是不错地
1896,东西不错，包装精美，一如既往
1897,不错的商品，很满意，下次还会买哦
1898,个人不喜欢这个系列的，买错了，用后感觉用水洗都油腻腻的，一定要用毛巾才能洗清
1899,还行，有需要下次再回购
1900,还可以噢。
1901,很香，像护手霜的香味，
1902,我是属于肤色偏黄的，擦上去不是很明显，但可以遮盖住斑点，也是一款不错的CC霜
1903,还可以，稍微有点油
1904,遮瑕力一般、主要是轻薄、提亮肤色、建议黄皮的买自然色或者无瑕色
1905,清洁干净，价格亲民，不刺激，很好
1906,活动购买的，很划算东西很保湿补水棒棒美美哒
1907,宝贝还不错啊，很润，
1908,送货比较快，还未使用，用后再追评
1909,太差！卡粉
1910,早上起来拆开用，感觉还不错，挺细腻，
1911,非常好用，从下学就开始用，五年了，日常护肤面膜，防晒隔离，都是***的，就一款***的粉底液！
1912,个人情况：太干了 整体描述：有点小，30ml 上妆效果：一般 持久情况：四五个小时吧 适合肤质：油性
1913,超级喜欢 小海马服务棒棒哒哦 表白小海马爱你哟
1914,不好用，生产日期都没有，亲们不要上当受骗啦！
1915,还可以&hellip
1916,特别好用，适合裸妆的我，美美哒
1917,收到还没开始用，但是闻着味道还不错
1918,这个隔离霜用着挺好的 清透不油腻
1919,礼盒很精美，以为买了很多，其实收到也就一点点，赠品很丰富
1920,快递员很细心
1921,不好，用了也没有什么好的效果
1922,用着感觉相当不错，很水润，很舒服，以后会一直买
1923,上次买了水跟霜还蛮好用的是正品，这次还没用，用过再来追评吧。
1924,还没用，看过广告来的，还不错。用了以后会追评
1925,妆感比较厚重，上脸很舒服。
1926,很好的面膜！不会说那些！东西好才是真的好！
1927,东西收到了面膜非常不错
1928,谢谢店家的赠品
1929,多次购买了，用着效果很好，价格便宜
1930,很好，已经二次回购了
1931,**物流真不错，前一天下单第二天就收到了。第二天迫不及待的都打开来试了一下，细腻滋润 好评！
1932,今天到货就用了，效果不错?
1933,还可以吧 一股浓浓的酒精味
1934,不错。使用了，好闻
1935,挺好用的，超补水
1936,当天下单当天就到了，快递超赞，宝贝也超级好用，擦上很服帖，修饰肤色，很赞很喜欢，推荐购买
1937,第三次买，补水效果杠杠的
1938,非常好??长期使用！谢谢送了面膜和小试用装！
1939,很好，是正品，用了不会过敏，用几天皮肤没那么干了，推荐大家购买，用起来很舒服很水润
1940,很好，很快，还会继续支持**。加油加油加油
1941,干皮喜欢 夏天稍微有点点油
1942,很好用 之前买过，很自然，很舒服
1943,包装很好，不不饿，跟朋友拼单，很合适，喜欢，继续活动
1944,收到就来评价了，这款面膜用的还可以，这次还有包装，还多送了几片，大赞
1945,给妈妈买的，之前自己已经买了一支大的，不油腻，好抹开。这次活动价格并没有便宜很多
1946,第二次用这个觉得很好
1947,搞活动买的，200块钱60片，非常实惠，面膜保湿效果也不错，值得购买
1948,效果还可以，非常喜欢，下次还买
1949,昨天收到晚上试一片，这款面膜真的很好用，以后就在这家店买面膜，祝老板生意兴隆?
1950,非常好，基本所有东西都是在**上买的
1951,出乎意料的好哦，很衬肤色，味道也好
1952,速速速速速的，比较满意。
1953,已经第二次买了，很适合我用，还送有两片面膜，下次继续买
1954,还可以吧，没用，就是替换少了一个，说是送完了，然后补了十元优惠券，  可以了，物流也挺快
1955,个人情况：混合性肌肤 整体描述：还行 滋润及保湿：保湿感觉差一些，有点干 吸收情况：属亚光，吸收还好
1956,比实体店性价比高很多 物流很快 点赞
1957,看着还挺多的头天晚上买的第二天就到了就差明天使用效果了
1958,还行吧，不过味道个人不是很喜欢啦
1959,一如既往的好
1960,换没开始用，但是之前用过这个牌子的，可以，一小瓶，也够用一段时间了
1961,和在门店买的味道不一样，可能是假的
1962,很多精华液，面膜纸是薄透的，期待效果，物流速度很快。
1963,包装高档，好用不卡粉，遮瑕效果不错
1964,我本黄皮妹子，用紫色正好，第一次用，效果不错哦！
1965,帮家里人买的，应该还可以吧。价位很亲民了
1966,物流超快，而且是满满的两大盒，试用了一片，感觉有点味道呢，希望是正品
1967,买的超值，送了两贴面膜，还有两瓶卸妆水，发货快到过快，支持**没错的
1968,很好，用了水水嫩嫩的！价格也实惠
1969,不好用，有点胶味
1970,用着很细腻自然。确实很好，满意
1971,之前用过，这次是回购，很好用，油性皮肤完全可以，确实长时间不脱妆，遮瑕力一般般，均匀提亮肤质的效果还是蛮好的。
1972,有的不知道是什么原因，贴上就有一块一块像是透气，可戴包装还是完好无损！贴十贴有两贴是这样的，求解释
1973,活动买的。很便宜。
1974,面膜很好以前我也用过这个牌子，夏天用很适合
1975,信赖** 物流超级速度
1976,个人情况：干敏皮 整体描述：买了第二次了，挺好用 滋润及保湿：挺滋润的
1977,礼品很好哦
1978,第一次买的，挺好的，不错
1979,挺好的，喜欢**，速度很快！
1980,一般般啦，而且这香味也太重了吧
1981,物流小哥服务特别好，商家也不错给个五星好评吧！、好不好用了再追评吧！
1982,老婆说用的还不错，这是买的第二瓶了
1983,用着是很温和的一款卸妆水。可以用来卸眼妆，用完后也不油腻，用着很不错。保湿效果很好。不错，值得购买
1984,物流很快，面膜都收到了，但还没用呢，很期待
1985,不错不错，比之前的套盒补水多了。
1986,不错的，一直都喜欢这个牌子
1987,已经第二次购买了，使用下来感觉蛮好！
1988,帮朋友买的，比专柜便宜多了，搞活动买很划算
1989,味道很喜欢，洗完脸也很舒服 不干燥也不蜕皮，总之很满意的啦????
1990,商品收到非常不错，尤其是快递小哥非常给力，信任**快递
1991,颜色偏暗，持久可以
1992,非常好 一直用这款洗面奶洗过不油腻清清爽爽的感觉。
1993,味道好闻，就是，好少啊。。。
1994,速度快 发货快 巨好用 比外面买的便宜得多 一天一帖
1995,产品和专柜一样呢，使用感不错，重点是12号下单大概13号就到了，速度太快了，客服服务也很好??
1996,还没用，有效果再来追评，希望好用
1997,很实惠，清洁皮肤效果很好
1998,很滑 很好用
1999,挺显白的，效果很好，很满意，物流也很给力，很愉快的一次购物
2000,还可以，就是不撑时间
2001,用着还不错，挺实惠的！应该能用上一阵子！
2002,颜色好，主要是适合干性皮肤！感觉挺不错的
2003,用着感觉真的不错
2004,卸妆效果很一般嘛，而且包装也很简陋，不建议购买
2005,很不错的一款气垫，又给同事买了一套，打算再买一套送嫂子！
2006,还不错吧?还不错?
2007,太失望了，拆开后是坏的，虽然不影响使用，但太影响心情了！????
2008,还好，就是我贴了脸过敏但**售后不错?退还给我了
2009,特别温和 挺好的
2010,这款卸妆水还可以，挺干净的，就是用完之后脸上有点疼，不知道为啥
2011,挺好，划算
2012,看了好久就买了，非常好用！值得购买哦
2013,很满意，用着效果很好，下次在来光顾
2014,不管是从包装还是效果！我只信赖***
2015,就是有点小贵
2016,个人情况：给妈妈买的，妈妈说好用 整体描述：正品，包装也很好 清洁能力：很好用呢
2017,真的是巨好用 我是***的粉丝 从上学一直用到现在
2018,已经用过很多次这个了，效果还是很不错的
2019,面膜有淡淡的香味，非常滋润保湿，敏感肌用一点没问题，非常满意
2020,速度真快，之前用过一瓶，效果很好
2021,对于我来说一般般
2022,还未使用！期待效果！辛苦快递小哥啦
2023,发货速度快，头一天晚上发货第二天就到了
2024,抖音种草总体来说还不错，比较干，好皮肤慎入，掉妆比较慢持妆效果不错
2025,宝贝已经收到了  给女儿买的  挺好用的  值得购买  下次还会光临的
2026,非常好用的一款面膜，贴着很水润，一点刺激感都没有！很舒服！喜欢??
2027,买了好几次了，不过我上次买的味道有点刺鼻，跟原来的不太一样，不过没什么过敏啥的，就算了
2028,不错，很舒服
2029,很好用的面膜，补水保湿效果好，精华多，比较服帖，薄薄的，很舒服，值得购买！
2030,涂上很自然很均匀，不干燥，好卸妆，值得拥有
2031,包装看起来还挺不错，试用了下还可以，香香的味道
2032,第一购买  特地用了再评论的  挺好用的  很清爽很好推开  ～
2033,很实惠的CC霜，之前用过这家，感觉还不错，满意的话我会继续回购
2034,好用，适合皮肤黄一点的，很自然
2035,用了两年这个了！非常喜欢她的味道！保湿效果很好，我很喜欢
2036,帮朋友买的，秒杀活动的时候买的好不好用我就不知道喽，要等朋友用过了才知道
2037,个人情况：33 以前没有固定的用一个品牌  整体描述：总体来说还不错！这款有点小贵。
2038,看着很大一瓶，店家发货很快，谢谢
2039,用了几天，才追评，宝贝超极好。很适合我的皮肤。赞赞
2040,用着还行很保湿
2041,应该是正品吧，买来送人的！份量还蛮多的，还送了小样，快递也给力，好评哦！
2042,非常喜欢，还没用，但是对于五一期间物流也这么快，真的好的没话说了，赞?
2043,个人情况：给妈妈买的，还没开始用。应该还可以之前买过水乳感觉还行。物流速度倒是挺快的。
2044,面膜挺好用的，价格也不贵，
2045,一直都用这个牌子的，现在是新包装，挺好用的，
2046,虽然还没用 期待效果。包装真心不错  速度也快
2047,女友一直在用的，可以
2048,非常好，一直用这个牌子的隔离，超级好
2049,节日做活动便宜了很多，很好用补水保湿效果很好，很满足。
2050,很喜欢，刚刚试了一下很清爽，物有所值
2051,搭配水乳一起听水嫩的，真的挺不错，颜色也自然，用完还会回购的。
2052,很好用，我买的面膜基本上都是他家的，跟专柜的是一样的，遇到活动时候抢来用最实惠，卖家生意兴隆
2053,东西还没来得及用，主要是给快递小哥点赞，风雨无阻。
2054,一如既往的好！！！
2055,用后脸不会觉得紧绷非常温和的一款一直都用扇风便宜又实惠
2056,面膜很水润，还会继续购
2057,特别的好用，一次买了3盒，朋友也喜欢用在个牌子的，护肤品都是***的
2058,买东西送的，用了用还不错
2059,商品不错，价格合适，物流给力，还会再买
2060,我的皮肤是敏感皮肤，用过之后再来评价的，保湿美白效果很好，关键是不过敏，还回来回购的。五星好评。
2061,牌子的，感觉不错，给老婆买的，效果还可以。
2062,面膜面膜可以，物流很快，
2063,看着不错，一直用的这家的护肤品！感觉不错
2064,宝贝收到了，**物流超快，东西很好，值得购买
2065,修正肤色，非常好的一款产品，物美价廉。
2066,不错，洗后很舒服，不紧绷，滑滑的
2067,一如既往的好
2068,宝贝收到了，之前一直用这款，很不错哦，装不容易花，很喜欢！
2069,洗了感觉脸滑滑的，
2070,这个面膜不好用，保湿不好，包装也不好，差评
2071,很划算的一次购物哦，买一送一耶！下次还来你们家买！
2072,今天试了一下，刚上脸觉得有些黏腻，但是等一会就好了，肤感还可以。
2073,不能改地址还挺麻烦的
2074,看上去还可以吧，快递超快的，还没用到时用过看效果怎么样，再评价
2075,宝贝收到了，刚用了两次感觉很好用，
2076,上午拍的，下午几天送达！已经用过，很好呦！
2077,东西收到几天了，还没有用，看评论效果不错，具体不知道，东西是挺便宜的，希望补水效果好
2078,昨天买今天就到了**就是给力啊！我先用裙带藻的精华液很好，效果一般吧
2079,一直用***，感觉这个是最适合我的，补水效果特别好
2080,还没用，不知道真假，验证了是真品，闻着味道也没错。双十一很便宜。
2081,发货很快，东西还没有用，看着不错
2082,买错了，要的是粉底液，结果买到隔离霜，但也很好用
2083,宝贝到了，试了一下感觉不错哦。
2084,非常好，跟店里买的一样，还送了一罐面膜。
2085,商品价格合适，东西不错好用
2086,不错，很好用，客服也很细心，态度也非常好，我的问题都一一做了回答
2087,用了这么久，还好，不错
2088,****，值得信赖，发货神速，质量上乘。
2089,太快了，早上下单，下午就到了
2090,感觉上脸有点腻 抹多了会会有点假白 味道也不是很好 防晒力度感觉也还算可以
2091,一如既往的好
2092,一直用这个牌子，效果棒棒哒，还有好多赠品，优秀优秀优秀
2093,图片上是一享三，收到的是2个，另外有一个赠品，算上赠品才3个，在与消费者玩文字游戏
2094,速度值得点赞，商品质量五星好评
2095,非常好，是正品，和我在专柜买的一样，很自然显肤色
2096,隔离霜好用，用完了比较有气色
2097,用了一段时间才来评价的，洗面奶很好用，泡沫丰富、细腻，好
2098,一如既往的好
2099,挺满意的，赠品不少
2100,挺好的，便宜实惠，正好遇上做活动流存了好多货，东东也不错，以后还会继续回购的。
2101,看评论说还不错，***的应该不会差吧，还没开始用
2102,看着还不错 就是包装有点简陋 试了再追评
2103,支持****店，大品牌值得信赖是真品，以后还会继续购买的。
2104,很不错的一次购物哦
2105,用了好几瓶这个遮瑕，特别滋润和美白，我用完这个就不用BB霜了！一步到位了
2106,隔离效果很好、一直都在用
2107,东西便宜，**购买放心！快递小哥辛苦了
2108,价廉物美！不错！
2109,妈妈一直用这款隔离霜，很喜欢用
2110,不错，我们都很喜欢哈，下次还会继续购买噢，继续使用哈。
2111,女朋友用了脸说有一点点痒
